price,size,price/size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,bathrooms,state,building_type,built_year,elevator,furnished,kitchen_separate,kitchen_kitchenette,kitchen_window,separate_restroom,shower,bathtub,bidet,bathroom_window,offering,date_listed,street,subdivision,borough
1500,37,40.5405405405405,0,0,1,0,0,0,0,1,2,1,good,townhouse,1930,,,0,1,,0,,,0,0,agency,2020-07-31,Hutnicza,Pilczyce,Fabryczna
1500,37,40.5405405405405,0,0,0,0,0,0,0,1,2,,,block of flats,2000,,,0,0,,0,,,0,0,agency,2018-07-01,Zwycięska,Ołtaszyn,Krzyki
1500,37,40.5405405405405,1,0,0,0,0,0,0,5,2,,good,apartment building,2010,1,,0,0,,0,,,0,0,agency,2017-03-14,Grabiszyńska,Grabiszyn-Grabiszynek,Fabryczna
1500,37,40.5405405405405,0,1,1,0,0,0,0,3,2,1,high standard,block of flats,1978,,1,1,0,1,0,,,0,0,agency,2017-05-09,Żelazna,Grabiszyn-Grabiszynek,Fabryczna
1500,37,40.5405405405405,1,0,0,0,0,0,0,1,1,1,very good,block of flats,2003,,1,1,0,,0,,,0,0,private,2011-04-10,Radkowska,Gaj,Krzyki
1500,37,40.5405405405405,1,0,1,0,0,0,0,2,2,1,very good,,2008,,1,0,0,,0,,,0,0,private,2020-05-27,Bajana,Gądów mały,Fabryczna
1500,37,40.5405405405405,1,0,0,0,0,0,0,2,2,1,very good,,2011,,1,0,1,,0,,,0,0,private,2014-04-02,Pionierów,Brochów,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,4,2,,good,,1980,,1,1,0,,0,,,0,0,agency,2019-12-30,Canaletta,Biskupin,Śródmieście
1500,37,40.5405405405405,0,0,0,0,0,0,0,4,2,,good,,1980,,1,1,0,1,0,,,0,0,agency,2019-08-14,Canaletta,Biskupin,Śródmieście
1500,37,40.5405405405405,0,0,1,0,0,0,0,11,2,,very good,,,1,1,0,1,,0,,,0,0,agency,2014-07-11,Estońska,,Fabryczna
1500,37,40.5405405405405,0,0,0,0,0,0,0,2,2,1,very good,,,,,1,0,1,0,1,,0,0,private,2021-02-19,Grabiszyńska,,Stare miasto
1500,37,40.5405405405405,0,0,1,0,0,0,0,2,2,1,,,,1,1,0,0,,0,,,0,0,agency,2019-06-06,Grabiszyńska,,Fabryczna
1500,37,40.5405405405405,0,0,0,0,0,0,0,,2,,very good,,,1,,0,0,,0,,,0,0,agency,2015-07-21,Grabiszyńska,,Fabryczna
1500,37,40.5405405405405,0,0,1,0,1,0,0,6,1,,very good,apartment building,2017,,1,0,0,,0,,,0,0,agency,2021-03-22,Gwiaździsta,,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,5,2,1,,block of flats,2002,1,1,0,0,,0,,,0,0,agency,2021-01-15,Henryka pobożnego,,Śródmieście
1500,37,40.5405405405405,0,0,0,0,0,0,0,-1,2,1,good,,,,1,1,0,,0,,,0,0,private,2010-06-02,Kołłątaja,,Stare miasto
1500,37,40.5405405405405,0,0,0,0,0,0,0,2,1,1,very good,,,,1,1,0,,0,,,0,0,private,2010-06-27,Kotsisa,,Śródmieście
1500,37,40.5405405405405,0,0,0,0,0,0,0,2,2,1,good,,,,1,1,0,,0,,,0,0,private,2010-06-25,Łukasińskiego,,Śródmieście
1500,37,40.5405405405405,1,0,1,0,0,0,0,1,2,,good,townhouse,1890,,1,1,0,,0,,,0,0,agency,2014-12-01,Malarska,,Stare miasto
1500,37,40.5405405405405,1,0,0,0,0,0,0,3,1,,,,,,,0,0,,0,,,0,0,agency,2020-01-11,Przyjaźni,,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,3,2,,very good,block of flats,1970,,,0,0,,0,,,0,0,agency,2021-07-15,Szewska,,Stare miasto
1500,37,40.5405405405405,0,0,0,0,0,0,0,5,2,,,,1992,,,0,0,1,0,,,0,0,agency,2019-08-26,Traugutta,,Krzyki
1500,37,40.5405405405405,1,0,0,0,0,0,0,2,2,1,,,,,1,0,1,,0,,,0,0,agency,2021-01-15,Wałbrzyska,,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,2,2,,,,,,1,0,1,,0,,,0,0,agency,2018-12-27,Wałbrzyska,,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,3,2,,,,,,,0,0,,0,,,0,0,agency,2020-05-21,Zielińskiego,,Krzyki
1500,37,40.5405405405405,0,0,0,0,0,0,0,3,1,,,,,,,0,0,,0,,,0,0,agency,2016-09-16,,,
1500,37,40.5405405405405,1,0,0,0,0,0,0,3,2,,very good,townhouse,1920,,,0,0,,0,,,0,0,agency,2013-12-18,,,Śródmieście
1500,37.21,40.3117441547971,1,0,0,0,0,0,0,5,2,1,very good,,2013,1,,0,1,,0,,,0,0,agency,2020-08-08,Prądzyńskiego,Powstańców śląskich,Krzyki
1500,37.5,40,0,0,1,0,0,0,0,3,2,,high standard,,,1,1,0,0,1,0,,,0,0,agency,2017-05-12,Kamienna,,Krzyki
1500,37.56,39.9361022364217,0,0,0,0,0,0,0,10,2,,,,,1,1,1,0,,0,,,0,0,agency,2022-03-17,,,
1500,37.59,39.9042298483639,1,0,1,0,0,0,0,3,2,,very good,,1980,1,1,1,0,,0,,,0,0,agency,2017-07-13,Zemska,,Fabryczna
1500,37.8,39.6825396825397,0,0,0,0,0,0,0,8,2,,good,,,,,0,0,0,0,,,0,0,agency,2019-05-28,Drukarska,Powstańców śląskich,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,1,good,,2018,,1,0,1,,0,,,0,0,agency,2018-06-11,Grota-roweckiego,Wojszyce,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,3,2,1,,,,,,0,0,,0,,,0,0,private,2009-01-24,Inowrocławska,Szczepin,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,3,2,,very good,block of flats,1985,,,0,0,,0,,,0,0,agency,2016-05-31,,Szczepin,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,,,,,1,1,0,0,,0,,,0,0,agency,2018-03-16,,Swojczyce,Psie pole
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,,,,,,1,0,1,,0,,,0,0,private,2011-01-10,Soltysowicka,Sołtysowice,Psie pole
1500,38,39.4736842105263,0,0,1,0,0,0,0,1,1,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2020-01-09,,Powstańców śląskich,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,3,1,1,very good,townhouse,1935,,,0,1,,0,,,0,0,agency,2015-02-04,,Plac grunwaldzki,Śródmieście
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,,,,,,,0,0,,0,,,0,0,agency,2016-02-25,Grota-roweckiego,Ołtaszyn,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,4,2,1,high standard,apartment building,2007,,1,0,1,,0,,,0,0,private,2010-12-10,Hłaski,Muchobór wielki,Fabryczna
1500,38,39.4736842105263,0,0,1,0,0,1,0,2,2,1,good,,1900,,1,1,0,,0,,,0,0,private,2021-03-11,Samborska,Muchobór wielki,Fabryczna
1500,38,39.4736842105263,0,0,1,0,0,1,0,2,2,1,very good,townhouse,1940,,1,1,0,,0,,,0,0,agency,2021-03-18,,Muchobór wielki,Fabryczna
1500,38,39.4736842105263,1,0,1,0,0,0,0,1,2,1,very good,,1985,,1,1,0,,0,,,0,0,agency,2018-09-05,Sarbinowska,Kuźniki,Fabryczna
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,1,,,,,1,0,1,,0,,,0,0,agency,2020-07-21,Łysogórska,Klecina,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,2,2,,good,,,,1,0,0,,0,,,0,0,private,2009-12-28,Pereca,Grabiszyn-Grabiszynek,Fabryczna
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,1,,good,,,,,0,0,,0,,,0,0,agency,2020-08-16,Przystankowa,Gaj,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,3,2,1,very good,apartment building,2010,1,,0,1,,0,,,0,0,agency,2015-05-14,,Borek,Krzyki
1500,38,39.4736842105263,0,0,0,0,1,0,0,0,2,1,,,1960,,1,1,0,1,0,,,0,0,agency,2020-09-22,Gersona,Biskupin,Śródmieście
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,1,good,,,,1,0,1,1,0,,,0,0,agency,2020-09-02,Partyzantów,Biskupin,Śródmieście
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,,high standard,,,,,0,1,,0,,,0,0,agency,2020-07-07,Bajana,,Fabryczna
1500,38,39.4736842105263,1,0,0,0,0,0,0,2,2,,very good,,2018,,,0,1,,0,,,0,0,agency,2020-07-07,Czochralskiego,,Psie pole
1500,38,39.4736842105263,1,0,1,0,0,0,0,1,1,1,high standard,,1990,,,0,0,1,0,,,0,0,agency,2019-01-23,Galla anonima,,Śródmieście
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,2,1,good,apartment building,2010,,0,0,0,,0,,,0,0,agency,2013-04-30,Grabiszyńska,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,-1,2,,very good,,,,1,0,0,,0,,,0,0,private,2011-10-08,Grabiszyńska,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,4,2,,very good,,,,,0,0,,0,,,0,0,agency,2021-03-16,Jedności narodowej,,Śródmieście
1500,38,39.4736842105263,0,0,1,0,0,0,0,7,2,1,very good,,1970,1,1,1,0,1,0,,1,0,0,private,2020-08-09,Kamienna,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,4,2,,newly finished,block of flats,2008,1,1,0,1,,0,,,0,0,private,2009-07-15,Kamienna,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,1,1,very good,block of flats,1965,,1,1,0,,0,,,0,0,private,2015-08-26,Kazimierza wielkiego,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,,,,,,,1,0,,0,,,0,0,agency,2019-07-12,Kochanowskiego,,Śródmieście
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,1,very good,block of flats,1968,1,1,1,0,,0,,,0,0,agency,2021-05-10,Kolejowa,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,9,2,,good,,,,,0,0,,0,,,0,0,agency,2012-04-16,Legnicka,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,9,2,,good,,,,,0,0,,0,,,0,0,agency,2012-04-03,Legnicka,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,1,,,,,1,0,1,,0,,,0,0,agency,2020-05-06,Łysogórska,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,1,,high standard,,,,,0,0,,0,,,0,0,agency,2015-06-12,Oławska,,Stare miasto
1500,38,39.4736842105263,1,0,1,0,0,0,0,4,2,1,very good,,,,1,1,0,,0,,,0,0,private,2014-05-30,Oławska,,Stare miasto
1500,38,39.4736842105263,1,0,1,0,0,0,0,4,2,,good,,,,1,1,0,,0,,,0,0,private,2014-04-25,Oławska,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,0,2,,good,townhouse,1910,,,0,0,,0,,,0,0,agency,2021-06-13,Oleśnicka,,Śródmieście
1500,38,39.4736842105263,1,0,0,0,0,0,0,3,2,1,very good,,,,1,1,0,,0,,,0,0,private,2012-07-18,Piastowska,,Śródmieście
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,2,,very good,,,,,0,0,,0,,,0,0,agency,2013-11-01,Pochyła,,Fabryczna
1500,38,39.4736842105263,0,0,0,0,0,0,0,3,2,,high standard,townhouse,1969,1,,0,1,,0,,,0,0,agency,2020-10-09,Prusa,,Śródmieście
1500,38,39.4736842105263,1,0,1,0,0,0,0,2,1,,good,,1962,,1,0,0,,0,,,0,0,agency,2013-01-07,Psie budy,,Stare miasto
1500,38,39.4736842105263,0,0,1,0,0,0,0,3,1,,good,,,1,,1,0,,0,,,0,0,agency,2020-05-27,Skwierzyńska,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,7,2,1,good,,,1,1,0,1,,0,,,0,0,private,2013-05-28,Skwierzyńska,,Fabryczna
1500,38,39.4736842105263,1,0,0,0,0,0,0,2,2,,good,,,,1,1,0,,0,,,0,0,agency,2017-07-10,Spiżowa,,Fabryczna
1500,38,39.4736842105263,1,0,1,0,0,0,0,9,2,1,very good,,,1,0,1,0,,0,,,0,0,private,2009-09-27,Studzienna,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,1,0,9,2,1,very good,block of flats,2018,1,1,0,1,,0,,,0,0,agency,2020-05-01,Walońska,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,4,1,,very good,,1900,,,0,0,1,0,,,0,0,agency,2018-09-16,Więckowskiego,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,5,2,,,,,,,0,0,,0,,,0,0,agency,2010-06-09,Zielińskiego,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,7,2,1,,,,1,1,0,0,1,0,,1,0,0,private,2019-11-20,Złotoryjska,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,,2,,,,,,,0,0,,0,,,0,0,agency,2021-06-14,Zwycięska,,Krzyki
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,,good,,,,1,0,0,1,0,,,0,0,agency,2021-07-05,,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,5,2,,,,,,,0,0,,0,,,0,0,agency,2020-07-08,,,
1500,38,39.4736842105263,0,0,0,0,0,0,0,1,2,,,,,,,0,0,,0,,,0,0,agency,2020-04-14,,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,,2,,,,,,1,0,0,,0,,,0,0,agency,2019-06-24,,,Krzyki
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,2,1,very good,,2009,1,,0,1,,0,,,0,0,agency,2016-04-26,,,Fabryczna
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,2,1,very good,,2009,1,,0,1,,0,,,0,0,agency,2016-04-06,,,Fabryczna
1500,38,39.4736842105263,1,0,0,0,0,0,0,1,2,1,very good,apartment building,2012,,,0,1,,0,,,0,0,agency,2013-08-30,,,Stare miasto
1500,38,39.4736842105263,0,0,0,0,0,0,0,2,2,1,good,,,,,1,0,,0,,,0,0,agency,2012-11-01,,,Stare miasto
1500,38.5,38.961038961039,1,0,0,0,0,0,0,3,1,1,very good,block of flats,2009,1,,0,1,1,0,,,0,0,agency,2019-01-10,Wietrzna,,Krzyki
1500,38.66,38.7997930677703,0,0,0,0,0,0,0,6,2,,very good,,2010,,,0,1,,0,,,0,0,private,2014-10-30,Jemiołowa,,Fabryczna
1500,38.83,38.6299253154777,1,0,0,0,0,0,0,1,2,1,good,,1970,1,1,1,0,1,0,,,0,0,agency,2019-06-13,Bolesławiecka,,Stare miasto
1500,39,38.4615384615385,0,0,1,0,0,0,0,6,2,1,,,,1,1,1,0,,0,,,0,0,private,2011-11-02,Kruszwicka,Szczepin,Stare miasto
1500,39,38.4615384615385,1,0,0,0,0,0,0,5,1,1,very good,block of flats,2006,,1,0,1,,0,,,0,0,private,2013-04-30,Strzegomska,Szczepin,Stare miasto
1500,39,38.4615384615385,0,0,0,0,0,0,0,2,1,,,,,,,0,1,,0,,,0,0,agency,2017-04-21,Trzebnicka,Kleczków,Psie pole
1500,39,38.4615384615385,0,0,0,0,0,0,0,0,2,,high standard,,,1,,0,1,,0,,,0,0,agency,2020-01-09,Straussa,Jagodno,Outside
1500,39,38.4615384615385,0,0,0,0,0,0,0,0,2,,very good,block of flats,2008,,,0,1,,0,,,0,0,agency,2020-08-23,Vivaldiego,Jagodno,Outside
1500,39,38.4615384615385,1,0,1,0,0,0,0,9,2,,,,,,1,0,0,,0,,,0,0,private,2014-04-25,Jastrzębia,,Krzyki
1500,39,38.4615384615385,1,0,0,0,0,0,0,2,1,1,very good,block of flats,2008,,1,0,1,,0,,,0,0,private,2012-08-21,Kamienna,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,1,0,,2,1,high standard,,2016,,1,0,1,,0,,,0,0,private,2016-03-21,Konduktorska,,Krzyki
1500,39,38.4615384615385,0,0,0,1,0,1,0,0,2,1,high standard,,2016,,1,0,0,,0,,,0,0,private,2016-02-23,Konduktorska,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,0,0,3,2,1,,,,,,0,0,,0,,,0,0,agency,2020-08-16,Lubińska,,Stare miasto
1500,39,38.4615384615385,0,0,0,0,0,0,0,2,1,,,,,,,0,0,,0,,,0,0,agency,2016-03-22,Skarbowców,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,0,0,1,2,1,,,1970,,1,0,0,,0,,,0,0,agency,2018-08-01,Spiżowa,,Stare miasto
1500,39,38.4615384615385,1,0,1,0,0,0,0,9,2,1,very good,,,1,,1,0,,0,,,0,0,private,2009-11-05,Studzienna,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,0,0,5,2,1,very good,,2002,,1,0,1,,0,,,0,0,private,2015-08-07,Szybka,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,0,0,1,1,1,very good,,2001,,,1,0,,0,,,0,0,private,2009-05-03,Tapicerska,,Krzyki
1500,39,38.4615384615385,1,0,0,0,0,0,0,,2,,,,,,1,0,0,,0,,,0,0,agency,2019-06-24,Uznańskiego,,Krzyki
1500,39,38.4615384615385,0,0,0,0,0,0,0,0,2,,,apartment building,2011,,,0,0,,0,,,0,0,agency,2013-06-13,Żwirki i wigury,,Fabryczna
1500,39,38.4615384615385,1,0,0,0,0,0,0,5,1,,very good,,1980,1,1,1,0,,0,,,0,0,agency,2019-05-14,,,
1500,39,38.4615384615385,0,0,0,0,0,0,0,7,2,,very good,block of flats,1973,1,1,0,0,0,0,,,0,0,agency,2017-07-11,,,Krzyki
1500,39.1,38.3631713554987,1,0,1,0,0,0,0,6,2,1,good,block of flats,1970,1,1,1,0,1,0,,,0,0,agency,2020-07-26,,,
1500,39.5,37.9746835443038,0,0,0,0,0,0,0,0,2,,,,1971,,,0,0,1,0,,,0,0,agency,2017-07-06,Inowrocławska,Pilczyce,Fabryczna
1500,39.8,37.6884422110553,1,0,0,0,0,0,0,0,2,1,high standard,,2011,,,0,1,,0,,,0,0,agency,2021-05-07,Opolska,Księże wielkie,Krzyki
1500,40,37.5,0,0,1,0,0,0,0,1,2,,very good,,,,1,0,1,,0,,,0,0,private,2012-05-20,Lubińska,Szczepin,Stare miasto
1500,40,37.5,0,0,0,0,0,0,0,2,2,,good,,2010,1,,0,0,,0,,,0,0,agency,2021-05-14,,Stabłowice,Fabryczna
1500,40,37.5,0,0,0,0,0,0,0,0,2,,high standard,,1980,1,,0,1,,0,,,0,0,agency,2018-05-15,,Powstańców śląskich,Krzyki
1500,40,37.5,0,0,1,0,0,0,0,1,1,1,very good,,1923,,,1,0,,0,,,0,0,agency,2015-05-12,,Plac grunwaldzki,Śródmieście
1500,40,37.5,0,0,1,0,0,0,0,0,1,,,,2009,,,0,1,,0,,,0,0,agency,2022-06-06,Chabrowa,Partynice,Krzyki
1500,40,37.5,0,0,0,1,0,0,0,0,2,1,newly finished,,2007,,1,0,1,,0,,,0,0,private,2010-05-14,,Partynice,Krzyki
1500,40,37.5,0,0,0,0,1,0,0,4,2,1,very good,,,,1,1,0,,0,,,0,0,private,2012-10-18,Budziszyńska,Nowy dwór,Fabryczna
1500,40,37.5,0,0,1,0,0,0,0,2,2,1,high standard,,2008,,,0,1,,0,,,0,0,agency,2021-02-10,Śliwowa,Maślice,Fabryczna
1500,40,37.5,1,0,1,0,0,0,0,4,2,1,very good,,,,1,1,0,,0,,,0,0,private,2009-10-13,Dokerska,Kozanów,Fabryczna
1500,40,37.5,0,0,0,0,0,0,0,2,2,,,,,1,,0,0,,0,,,0,0,agency,2021-02-08,Wojaczka,Karłowice,Psie pole
1500,40,37.5,1,0,0,0,0,0,0,4,2,1,very good,,,1,,0,0,,0,,,0,0,agency,2019-11-20,Horbaczewskiego,Gądów mały,Fabryczna
1500,40,37.5,1,0,0,0,0,0,0,4,2,1,very good,,,1,,0,0,,0,,,0,0,agency,2019-10-22,Horbaczewskiego,Gądów mały,Fabryczna
1500,40,37.5,1,0,0,0,0,0,0,0,2,,very good,,,,,0,0,,0,,,0,0,agency,2017-12-15,Krucza,Borek,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,2,2,,,,,,1,0,0,,0,,,0,0,agency,2018-11-09,Mielecka,Borek,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,0,2,1,very good,,,1,0,1,0,,0,,,0,0,private,2012-08-10,Bacciarellego,Biskupin,Śródmieście
1500,40,37.5,0,0,0,0,0,0,0,3,2,,,,1985,,,0,0,,0,,,0,0,agency,2021-08-07,Canaletta,Biskupin,Śródmieście
1500,40,37.5,0,0,0,0,0,0,0,2,2,,good,,,1,1,1,0,,0,,,0,0,private,2016-03-02,Bezpieczna,,Psie pole
1500,40,37.5,0,0,0,0,0,1,0,0,1,1,good,,,,1,0,1,,0,,,0,0,agency,2020-02-23,Bieńkowice,,Krzyki
1500,40,37.5,1,0,1,0,0,0,0,6,2,1,very good,,,,1,1,0,,0,,,0,0,private,2011-09-18,Bolesławiecka,,Stare miasto
1500,40,37.5,1,0,1,0,0,0,0,3,2,1,very good,,,,1,0,1,,0,,,0,0,private,2011-05-24,Borowska,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,,1,,,,,,,0,0,,0,,,0,0,agency,2018-02-02,Cedrowa,,Krzyki
1500,40,37.5,1,0,1,0,0,0,0,2,2,1,very good,,,,1,1,0,,0,,,0,0,private,2014-05-30,Czajkowskiego,,Psie pole
1500,40,37.5,0,0,1,0,0,0,0,3,1,1,,,,,1,0,0,,0,,,0,0,agency,2020-11-12,Dworcowa,,Stare miasto
1500,40,37.5,1,0,0,0,0,0,0,4,2,1,,,,1,,0,0,,0,,,0,0,agency,2013-02-03,Horbaczewskiego,,Fabryczna
1500,40,37.5,0,0,0,0,0,0,0,5,2,,good,,,,,0,1,,0,,,0,0,agency,2012-04-12,Kamienna,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,8,2,1,,,1980,,,0,0,,0,,,0,0,private,2008-06-04,Kamienna,,Krzyki
1500,40,37.5,1,0,0,0,0,0,0,5,1,1,high standard,block of flats,2001,,1,1,0,,0,,,0,0,private,2009-09-18,Kiełczowska,,Psie pole
1500,40,37.5,0,0,0,0,0,0,0,1,2,1,,,,,1,0,0,,0,,,0,0,agency,2018-04-24,Komandorska,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,3,2,,good,,1980,,1,1,0,,0,,,0,0,agency,2016-03-02,Komandorska,,Krzyki
1500,40,37.5,0,0,1,0,0,0,0,1,2,1,very good,,1978,,,1,0,,0,,,0,0,agency,2014-02-18,Komandorska,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,,2,,good,,,,,0,0,,0,,,0,0,agency,2018-05-11,Konduktorska,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,8,2,1,very good,,1980,,1,0,0,1,0,,,0,0,agency,2020-09-23,Krucza,,Krzyki
1500,40,37.5,1,0,0,0,0,0,0,1,1,,very good,,,1,,0,0,,0,,,0,0,agency,2021-08-27,Krzycka,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,0,1,1,very good,,1970,,1,1,0,,0,,,0,0,private,2010-04-01,Łąkowa,,Stare miasto
1500,40,37.5,0,0,1,0,0,0,0,4,2,,,,,1,,0,0,,0,,,0,0,agency,2016-08-01,Legnicka,,Stare miasto
1500,40,37.5,1,0,0,0,0,0,0,2,1,1,very good,block of flats,1970,,1,1,0,,0,,,0,0,private,2011-01-20,Lelewela,,Śródmieście
1500,40,37.5,1,0,1,0,0,0,0,2,1,1,very good,block of flats,1960,,1,1,0,,0,,,0,0,private,2009-09-07,Lelewela,,Stare miasto
1500,40,37.5,0,0,0,0,0,0,0,8,2,1,very good,,,1,1,1,0,,0,,,0,0,private,2012-07-17,Lubińska,,Stare miasto
1500,40,37.5,0,0,0,0,0,0,0,1,2,1,very good,,,,,1,0,,0,,,0,0,private,2010-06-12,Lubińska,,Fabryczna
1500,40,37.5,1,0,0,0,0,0,0,2,2,,,,,1,1,0,0,,0,,,0,0,agency,2019-01-17,Mielecka,,Krzyki
1500,40,37.5,1,0,0,0,0,0,0,2,2,,,,,1,1,0,0,,0,,,0,0,agency,2018-11-13,Mielecka,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,2,2,1,very good,,1980,1,1,1,0,,0,,,0,0,private,2015-04-15,Młodych techników,,Stare miasto
1500,40,37.5,1,0,0,0,0,0,0,3,2,1,,,,1,1,0,1,,0,,,0,0,agency,2021-03-15,Olbrachtowska,,Fabryczna
1500,40,37.5,0,0,0,0,0,0,0,1,2,,,,,,,0,0,,0,,,0,0,agency,2020-11-02,Opolska,,Krzyki
1500,40,37.5,1,0,0,0,0,0,0,1,2,,very good,,2009,,,0,0,,0,,,0,0,agency,2017-09-07,Opolska,,Krzyki
1500,40,37.5,0,0,1,0,0,0,0,4,2,1,in need of finishing,,1935,,,1,0,,0,,,0,0,agency,2013-06-02,Piłsudskiego,,Krzyki
1500,40,37.5,1,0,1,0,0,0,0,3,2,1,high standard,,2012,1,1,0,1,,0,,,0,0,private,2016-07-14,Prądzyńskiego,,Krzyki
1500,40,37.5,0,0,0,0,0,1,0,1,2,,very good,,2012,1,1,0,0,,0,,,0,0,agency,2015-07-27,Prądzyńskiego,,Krzyki
1500,40,37.5,0,0,0,1,0,0,0,1,2,1,very good,apartment building,2012,,1,0,1,,0,,,0,0,agency,2013-02-14,Prądzyńskiego,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,0,2,,good,,,,,0,1,,0,,,0,0,agency,2014-02-01,Prusa,,Śródmieście
1500,40,37.5,0,0,0,0,0,0,0,0,2,,good,,,,,0,1,,0,,,0,0,agency,2014-01-09,Prusa,,Śródmieście
1500,40,37.5,1,0,1,0,0,0,0,2,2,1,,,,1,1,0,1,,0,,,0,0,agency,2018-03-07,Skwierzyńska,,Stare miasto
1500,40,37.5,1,0,1,0,0,0,0,2,2,1,very good,,,,1,0,1,,0,,,0,0,private,2012-08-28,Skwierzyńska,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,2,2,1,newly finished,block of flats,2006,,1,0,1,,0,,,0,0,private,2010-05-15,Sosnowa,,
1500,40,37.5,0,0,0,0,0,0,0,1,2,1,,,,,1,0,1,,0,,,0,0,agency,2020-06-20,Świeradowska,,Krzyki
1500,40,37.5,0,0,0,1,0,0,0,1,2,1,very good,apartment building,2013,1,1,0,1,,0,,,0,0,agency,2014-05-23,Świstackiego,,Stare miasto
1500,40,37.5,0,0,0,0,0,0,0,1,2,1,,,,,1,1,0,,0,,,0,0,private,2011-08-26,Szczepińska,,Stare miasto
1500,40,37.5,0,0,0,0,0,0,0,2,2,1,good,,,,,1,0,,0,,,0,0,agency,2013-07-26,Szewska,,Stare miasto
1500,40,37.5,1,0,0,0,0,0,0,3,2,,,,2016,,,0,1,,0,,,0,0,agency,2019-04-30,Tymiankowa,,Psie pole
1500,40,37.5,1,0,1,0,0,0,0,2,2,1,very good,,2006,,1,0,1,,0,,,0,0,private,2011-08-10,Vivaldiego,,Krzyki
1500,40,37.5,0,0,1,0,0,0,0,4,2,1,,,,,1,0,0,,0,,,0,0,agency,2021-02-17,Wandy,,Krzyki
1500,40,37.5,0,0,0,0,0,0,0,0,1,,good,,,,,1,0,,0,,,0,0,agency,2022-07-06,Westerplatte,,Śródmieście
